review_number,username,ratings,purchase_date,item_variation,location,text,has_image,subreview_sub 0_category,subreview_sub 0_content,subreview_sub 1_category,subreview_sub 1_content,subreview_sub 2_category,subreview_sub 2_content,original_file,original_review_key,length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,caps_ratio,punctuation_ratio,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,malaysian_terms_count,malaysian_terms_ratio,product_terms_count,product_terms_ratio,has_mixed_language,has_specific_details,has_generic_phrases,has_promotional_language,repeated_words,spelling_errors,fake_score,predicted_label,true_label
14478,n*****4,1,2022-07-27 23:23:00,Variation: Stew,,ambil masa sebulan lebih nak smpai. Lepas dah smpai hancur pulak. pastu nk refund taknak terima. memang sangat2 teruk. menyesal beli kat seller ni. Ini last la beli kt kedai ni. Sumpah taknak beli dah. (tak boleh mencarut nanti shopee padam plk review ni),True,Taste, Pedas smpai sakit perut,Quality, teruk,,,results7.json,review 2480,255,53,4.0,8,0,0,0.0,0.027450980392156862,0.0,0.0,0.0,1.0,9,0.16981132075471697,1,0.018867924528301886,False,False,False,False,13,1,0.0,real,real
4100,nfatihahnajwa,4,2025-02-23 12:29:00,Variation: 100 Speed-Pink,,"mostly okay je n bagus sangat kena dengan harga . angin kuat , warna cantik sama la dengan gambar cuma kalau bateri habis or nak tengok bateri percentage or nak tengok cas masuk ke tak macam mana ya ??",True,,,,,,,results4.json,review 50,201,40,4.075,3,0,2,0.0,0.01990049751243781,0.3094,0.061,0.0,0.939,4,0.1,0,0.0,False,False,False,False,6,0,0.0,real,real
2976,n*****3,5,2024-10-30 12:46:00,Variation: White 10000mAh,,Buy it for my friend. Not very heavy. Can both wire and wireless.,True,,,,,,,results3.json,review 1452,65,16,3.3125,4,0,0,0.0,0.046153846153846156,0.4939,0.211,0.0,0.789,0,0.0,0,0.0,False,False,False,False,2,0,0.0,real,real
3430,s*****g,5,2025-04-15 11:12:00,Variation: Grey 10000mAh,,"Pb solid, fast charging",True,Performance, Excellent,Durability, Strong and sturdy,,,results3.json,review 1906,23,5,4.0,1,0,0,0.0,0.043478260869565216,0.1531,0.348,0.0,0.652,0,0.0,0,0.0,False,False,False,False,0,0,0.05,real,real
13615,hanazawakirito93,5,2025-01-22 14:37:00,Variation: Quattro Cheese,,Received with good condition good value for money fast delivery,True,Taste, sedap,Quality, top,,,results7.json,review 1617,63,10,5.4,1,0,0,0.0,0.0,0.802,0.539,0.0,0.461,0,0.0,2,0.2,False,True,False,False,1,0,0.0,real,real
10313,m*****a,5,2024-10-16 23:39:00,Variation: green,,"buat masa ni, best sangat pakai lagi lagi bila tengah shampoo rambut",True,,,,,,,results6.json,review 1321,68,13,4.384615384615385,1,0,0,0.0,0.014705882352941176,0.6369,0.276,0.0,0.724,1,0.07692307692307693,0,0.0,False,False,False,False,1,0,0.0,real,real
9803,husaineeameer,5,2024-08-06 12:24:00,Variation: green,,"good quality , affordable , worth it, value for money .it only takes 6 day send from china 👍👍👍",True,Material, same as expected,Effectiveness, good,,,results6.json,review 811,94,20,3.8,2,0,0,0.0,0.0425531914893617,0.7351,0.356,0.0,0.644,0,0.0,2,0.1,False,True,False,False,2,0,0.0,real,real
5870,lhsqiwpac0,5,2025-04-09 16:17:00,Variation: Pink-Basic,,Good condition,False,,,,,,,results4.json,review 1820,14,2,6.5,1,0,0,0.0,0.0,0.4404,0.744,0.0,0.256,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
14934,j*****l,5,2021-10-24 11:02:00,Variation: Kimchi (Soup),,Overall I can say that the seller is doing good. They trying to make sure the product is safely arrived. The bubble wrap is quite good but unfortunately the ramen a little bit crashed. But that's OK I do understand. Thanks BTW!!,True,,,,,,,results7.json,review 2936,228,49,3.816326530612245,6,2,0,0.0,0.02631578947368421,0.8551,0.295,0.069,0.635,1,0.02040816326530612,1,0.02040816326530612,False,False,False,False,13,0,0.0,real,real
5912,icecreamsweesh,5,2025-02-15 19:06:00,Variation: Pink-Basic,,LOVE SANGATTTT,False,,,,,,,results4.json,review 1862,14,2,6.5,1,0,0,0.0,0.0,0.6369,0.808,0.0,0.192,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
9760,y*****e,5,2025-06-22 01:55:00,Variation: Green,,Barang sampai dalam keadaan baik dan cukup semuanya.. Maaf gambar dan vid takda kena mengena.. Apapun saya suka..,True,Effectiveness, good,Material, bagud,,,results6.json,review 768,113,21,4.571428571428571,4,0,0,0.0,0.05309734513274336,0.0,0.0,0.0,1.0,2,0.09523809523809523,0,0.0,False,False,False,False,3,0,0.0,real,real
2887,mrschong88,5,2025-01-01 16:52:00,Variation: Grey 10000mAh,,"Type c to any cable,work for iPhone",False,Durability, good,Performance, only for type c cable,,,results3.json,review 1363,35,9,3.2222222222222223,1,0,0,0.0,0.02857142857142857,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.15000000000000002,real,real
3060,tracyyeap5226,5,2025-04-07 07:45:00,Variation: Grey 10000mAh,,"Fast charge , delivered good condition",False,,,,,,,results3.json,review 1536,38,6,5.5,1,0,0,0.0,0.02631578947368421,0.4404,0.42,0.0,0.58,0,0.0,1,0.16666666666666666,False,False,False,False,0,0,0.1,real,real
9594,y*****6,5,2025-05-04 02:33:00,Variation: Pink,,The product is not so expensive.... and the quality also not bad...,True,,,,,,,results6.json,review 602,67,14,4.0,3,0,0,0.0,0.1044776119402985,0.0,0.0,0.0,1.0,0,0.0,1,0.07142857142857142,False,False,False,False,2,1,0.25,real,real
2654,fixtoolx,5,2025-03-08 15:59:00,Variation: White 10000mAh,,"Good received in good condition fast delivery, good product",True,,,,,,,results3.json,review 1130,59,10,5.1,1,0,0,0.0,0.01694915254237288,0.8271,0.592,0.0,0.408,0,0.0,1,0.1,False,False,False,False,2,0,0.1,real,real
1149,i*****m,5,2025-07-01 13:06:00,,Indonesia,"It's really good to use, the rubber is also comfortable, it doesn't hurt the skin, the material is linen so it's even good without ironing. The skirt is a very set when you wear it",True,,,,,,,results2.json,review 1056,180,42,3.4761904761904763,2,0,0,0.0,0.022222222222222223,0.9093,0.293,0.0,0.707,0,0.0,1,0.023809523809523808,False,False,False,False,12,0,0.0,real,real
11008,z*****n,5,2025-06-14 21:08:00,Variation: Purple,,Material bagus. Selesa dipakai. Hargapun berpatutan. Tq seller.,True,Effectiveness, good,Material, good,,,results6.json,review 2016,63,12,4.666666666666667,5,0,0,0.0,0.06349206349206349,0.0,0.0,0.0,1.0,1,0.08333333333333333,2,0.16666666666666666,False,True,False,False,3,0,0.0,real,real
374,f*****7,5,2025-06-05 20:57:00,,Indonesia,"The skirt is nice and fits very well, just really cute and adorable",True,,,,,,,results2.json,review 281,67,14,3.9285714285714284,1,0,0,0.0,0.014925373134328358,0.899,0.57,0.0,0.43,1,0.07142857142857142,0,0.0,False,False,False,False,1,0,0.0,real,real
9220,amingrenggo,5,2024-10-11 20:27:00,Variation: Pink,,Okey tq barang dh sampai dgn selamat cuma si tukang antar ambik duit lebih dari harga yg ditetapkan tp saya suku barang tiada sebarang kerosakan,True,,,,,,,results6.json,review 228,144,25,4.8,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.04,0,0.0,False,False,False,False,1,0,0.15000000000000002,real,real
2599,magdeline79,5,2025-03-17 20:04:00,Variation: Grey 10000mAh,,Ready my magnetic wireless.easy to bring alone.good product and trusted always.i satisfied with all.Thank you Seller i likeee 🥰🥰,True,,,,,,,results3.json,review 1075,128,19,5.7894736842105265,5,0,0,0.0,0.03125,0.8126,0.359,0.0,0.641,0,0.0,1,0.05263157894736842,False,False,False,False,0,4,0.0,real,real
829,f*****a,5,2024-08-09 16:39:00,,Indonesia,"It's perfect for me, who has a height of 163 cm, it's really beautiful, comfortable to wear, according to the picture, I don't regret buying it here",False,,,,,,,results2.json,review 736,148,35,3.4857142857142858,1,0,0,0.0,0.033783783783783786,0.9301,0.397,0.0,0.603,0,0.0,0,0.0,False,False,False,False,8,0,0.0,real,real
10775,r*****e,5,2024-09-02 15:52:00,Variation: purple,,"this is cheaper at other shop🥲, selalu mcm tu, lps aku dah buat payment, baru la naik yg lgi murah",True,Material, silikon,,,,,results6.json,review 1783,98,23,3.4347826086956523,1,0,0,0.0,0.030612244897959183,0.0,0.0,0.0,1.0,2,0.08695652173913043,0,0.0,False,False,False,False,2,1,0.0,real,real
8066,sp818,5,2025-04-08 21:17:00,"Variation: blue,110x130cm (XL)",,Functionality unknown because no bean to stuff the bean bag.,True,Functionality, Unknown,Material, Good,,,results5.json,review 2080,60,11,4.636363636363637,2,0,0,0.0,0.016666666666666666,-0.296,0.0,0.196,0.804,0,0.0,0,0.0,False,False,False,False,1,0,0.4,real,real
6491,h*****1,3,2022-04-24 12:27:00,"Variation: red,110x130cm (XL)",,"Use 2 kg filling to get the bean bag firm and comfortable. The thread somehow not really good. But the price cheap enough, fast delivery and satisfied.",True,Material," blue + inner XL, red + inner XL",Functionality, big and comfort enough,,,results5.json,review 505,151,31,4.032258064516129,4,0,0,0.0,0.026490066225165563,0.6173,0.191,0.059,0.75,1,0.03225806451612903,2,0.06451612903225806,False,True,False,False,5,0,0.0,real,real
8827,seconddouble,5,2023-03-13 12:10:00,"Variation: Inner Bag,110x130cm (XL)",,"A bean bag (also beanbag) is a sealed bag containing dried beans, PVC pellets, expanded polystyrene, or expanded polypropylene. The bags are commonly used for throwing games, but they have various other applications.",True,,,,,,,results5.json,review 2841,216,41,4.487804878048781,3,0,0,0.0,0.027777777777777776,0.0,0.0,0.0,1.0,0,0.0,0,0.0,True,False,False,False,7,0,0.0,real,real
1738,n*****4,5,2025-02-22 17:39:00,Variation: Purple 10000mAh,,"Fast delivery, ordered yesterday and received next day. Colour is beautiful.",True,,,,,,,results3.json,review 214,76,14,4.714285714285714,3,0,0,0.0,0.039473684210526314,0.5994,0.281,0.0,0.719,0,0.0,1,0.07142857142857142,False,False,False,False,1,0,0.1,real,real
4498,b*****n,5,2025-07-04 15:00:00,Variation: Pink-199speed,,"Barang sampai dgn selamat. Penghantaran laju. Berbaloi dgn harga barang. Btw, nice",True,Performance, okay,Durability, ngam dengan harga,,,results4.json,review 448,82,16,4.4375,4,0,0,0.0,0.04878048780487805,0.4215,0.203,0.0,0.797,2,0.125,0,0.0,False,False,False,False,4,0,0.0,real,real
6487,y*****g,5,2025-05-26 23:53:00,"Variation: Inner Bag,110x130cm (XL)",,Items received in good condition,True,Functionality, very good function,Material, very nice material,,,results5.json,review 501,32,5,5.6,1,0,0,0.0,0.0,0.4404,0.42,0.0,0.58,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
13603,d*****d,5,2025-02-20 07:11:00,Variation: Carbonara,,"Really love Carbonara Noodles , IT just delicious and creamy",True,Quality, good,Taste, creamy,,,results7.json,review 1605,60,10,5.1,1,0,0,0.0,0.016666666666666666,0.8479,0.539,0.0,0.461,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
6356,h*****e,5,2021-10-14 19:01:00,"Variation: blue,90*100 (M)",,Took a very long time to arrive..but worth waiting.  Material is good.  I inserted my old leather bean bag with beans inside it.. satisfied.,True,,,,,,,results5.json,review 370,140,30,3.8333333333333335,6,0,0,0.0,0.05,0.765,0.286,0.0,0.714,0,0.0,1,0.03333333333333333,False,False,False,False,3,0,0.0,real,real
10200,h*****e,5,2024-12-11 22:26:00,Variation: Pink,,Good product and prices already bought twice.,True,Effectiveness, good,Material, plastic,,,results6.json,review 1208,45,8,4.875,2,0,0,0.0,0.022222222222222223,0.4404,0.326,0.0,0.674,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
11526,esyamimi,5,2024-11-16 13:13:00,Variation: Pink,,TQ .. well receive.,False,,,,,,,results6.json,review 2534,19,5,3.2,3,0,0,0.0,0.15789473684210525,0.2732,0.412,0.0,0.588,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
7078,hamdan2108,5,2022-10-25 18:41:00,"Variation: brownness,110x130cm (XL)",,"berpuas hati dengan quality Meterial, packaging pun ok,penghantaran pun ok",True,,,,,,,results5.json,review 1092,74,13,5.0,1,0,0,0.0,0.02702702702702703,0.296,0.196,0.0,0.804,2,0.15384615384615385,2,0.15384615384615385,False,True,False,False,3,0,0.09999999999999998,real,real
9,bushchesterkujat,5,2025-06-21 13:30:00,Variation: Black,,"Very comfortable to wear, even for hours. Feels premium and well-made. Sound is clear and crispy, with nice balance between bass and treble. ANC works well. The app is great which has Dolby Audio and Hi-Res support. Totally worth it!",False,Performance, Good,Quality, Good,,,results1.json,review 9,233,48,4.041666666666667,7,1,0,0.0,0.034334763948497854,0.9606,0.382,0.0,0.618,1,0.020833333333333332,1,0.020833333333333332,False,False,False,False,9,2,0.0,real,real
3781,ewansafwan,5,2025-02-14 18:15:00,Variation: Grey 10000mAh,,"Good quality,",False,,,,,,,results3.json,review 2257,13,3,4.0,1,0,0,0.0,0.07692307692307693,0.4404,0.744,0.0,0.256,0,0.0,1,0.3333333333333333,False,False,False,False,0,0,0.2,real,real
2029,y*****n,5,2025-04-26 15:41:00,Variation: Blue 10000mAh,,"Fast delivery. Blue colour was very nice, ￼but abit heavy.🤣",True,,,,,,,results3.json,review 505,59,12,4.166666666666667,3,0,0,0.0,0.05084745762711865,0.4754,0.256,0.0,0.744,1,0.08333333333333333,1,0.08333333333333333,False,False,False,False,0,2,0.0,real,real
1782,c*****0,4,2024-10-07 18:36:00,Variation: White 10000mAh,,Item received within 3 days. Good value product and Shopee service is good !!!,True,Durability, seems good,Performance, ok,,,results3.json,review 258,78,17,3.823529411764706,3,3,0,0.0,0.05128205128205128,0.8433,0.476,0.0,0.524,0,0.0,2,0.11764705882352941,False,True,False,False,3,0,0.0,real,real
8479,mazni1961,4,2025-04-24 10:25:00,"Variation: brownness,110x130cm (XL)",,Beg kain tebal dan amat baik sekali,False,Material, Good,,,,,results5.json,review 2493,35,7,4.142857142857143,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.14285714285714285,0,0.0,False,False,False,False,0,0,0.0,real,real
5991,b*****4,5,2022-12-20 23:55:00,"Variation: yellow,110x130cm (XL)",,"The product quality is very good, big enough, trustworthy, very satisfied.  Nice and comfortable to sit, large size suitable for all ages people... Thank you seller!",True,,,,,,,results5.json,review 5,165,33,4.212121212121212,4,1,0,0.0,0.05454545454545454,0.9587,0.488,0.0,0.512,1,0.030303030303030304,3,0.09090909090909091,False,True,False,False,4,0,0.0,real,real
1660,n*****1,5,2024-12-09 12:43:00,Variation: White 5000mAh,,"1. Tried charging without phone case: used up all of the pb output. charged from 20% to full 100%. take 2-3 hours. phone can be hot but that’s normal for wireless charging. 
2. Tried charging with phone case: used up all pb output. up to 95% from 9%. take longer time to charge. 
3. Concl: My phone has 100% bat3 health. 5000mah is one time use for me. Performance overall up to my expectation. Recommended. Easy to carry around for emergency/outdoor use. Thanks for the speedy delivery! Bought it for RM70+ worth it :)",True,Performance, good and efficient,Durability, lightweight,,,results3.json,review 136,519,118,3.593220338983051,17,1,0,0.0,0.038535645472061654,0.9446,0.156,0.013,0.831,0,0.0,3,0.025423728813559324,False,True,False,False,48,4,0.15,real,real
8093,n*****g,5,2023-07-10 13:19:00,"Variation: Inner Bag,90*100 (M)",,Thank you for seller. Good material and soft. Easy to move everywhere👍🏻,True,Functionality, 👍🏻,Material, 👍🏻,,,results5.json,review 2107,71,14,4.285714285714286,3,0,0,0.0,0.028169014084507043,0.8074,0.48,0.0,0.52,0,0.0,2,0.14285714285714285,False,True,False,False,1,1,0.0,real,real
13998,a*****a,5,2024-08-01 21:52:00,Variation: Spicy,,"Fast post out with secured packaging, full of bubble wrap and all items are complete.",True,,,,,,,results7.json,review 2000,85,17,4.176470588235294,2,0,0,0.0,0.023529411764705882,0.4019,0.162,0.0,0.838,0,0.0,1,0.058823529411764705,False,False,False,False,0,0,0.2,real,real
12052,ananaaa_,5,2022-06-29 22:54:00,Variation: Quattro Cheese,,"Items are packed in thick box with no bubble wrap but with fragile tape outside, condition no crack since it was within the same state, perak (it might get crush if ur from somewhere afar) Expiry dates are long enough, thankyou for the great price and free ramen, will repeat for the third time maybe",True,Taste, good,Quality, good,,,results7.json,review 54,300,61,4.032786885245901,1,0,0,0.0,0.013333333333333334,0.7783,0.152,0.095,0.753,0,0.0,1,0.01639344262295082,False,False,False,False,10,0,0.0,real,real
2904,basribaharuddin,5,2024-09-26 23:03:00,Variation: Grey 10000mAh,,smlm oder arini sampai..apak laju..terbaekkk..barang pun berfungsi cemerlang..,False,,,,,,,results3.json,review 1380,78,15,4.733333333333333,5,0,0,0.0,0.10256410256410256,0.0,0.0,0.0,1.0,1,0.06666666666666667,0,0.0,False,False,False,False,3,0,0.0,real,real
4382,8ik2facd53,5,2025-03-13 18:43:00,Variation: 100 Speed-Purple,,Order warna purple sampai warna pink 😂😂 tapi ndk apalah kita suka juga warna pink,True,Performance, ok,Durability, ok,,,results4.json,review 332,81,15,4.466666666666667,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.06666666666666667,0,0.0,False,False,False,False,3,0,0.0,real,real
10497,aiynshue4,5,2024-11-15 21:10:00,Variation: Pink,,Berjaya diaktifkan - Free 20GB_5 Days.,True,Material, padu getah dia,Effectiveness, sting ooo kalau garu pala,,,results6.json,review 1505,38,7,4.714285714285714,2,0,0,0.0,0.02631578947368421,0.5106,0.452,0.0,0.548,0,0.0,0,0.0,False,False,False,False,0,1,0.1,real,real
3041,k*****n,5,2025-03-20 13:53:00,Variation: Grey 10000mAh,,Fastest courier ever. Great item and well packed.,False,,,,,,,results3.json,review 1517,49,10,4.2,3,0,0,0.0,0.04081632653061224,0.7351,0.508,0.0,0.492,0,0.0,0,0.0,False,False,False,False,1,0,0.0,real,real
9261,n*****i,5,2024-09-11 18:06:00,Variation: purple,,Tq seller received order with good condition.. I'm happy,True,Effectiveness, Yes,Material, Ok,,,results6.json,review 269,56,11,4.363636363636363,2,0,0,0.0,0.03571428571428571,0.765,0.485,0.0,0.515,0,0.0,1,0.09090909090909091,False,False,False,False,0,0,0.1,real,real
8382,j*****i,5,2023-10-05 22:50:00,"Variation: Khaki,110x130cm (XL)",,ingatkan sekali dengan dalaman dia rupanya kain dia sahaja takpe nexttime kita beli dia punya inner pilak hehe,True,Material, cotton,,,,,results5.json,review 2396,110,18,5.166666666666667,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.2222222222222222,0,0.0,False,False,False,False,2,0,0.0,real,real
6619,carine0127,5,2022-11-10 19:54:00,"Variation: Inner Bag,110x130cm (XL)",,"thought this include the feom... need to buy the feom just can use
delivery slow due to frm China...",True,Material, good,Functionality, no try yet...,,,results5.json,review 633,100,21,3.9047619047619047,3,0,0,0.0,0.06,0.0,0.0,0.0,1.0,0,0.0,1,0.047619047619047616,False,False,False,False,4,0,0.25,real,real
2692,zuccaqee,5,2024-08-11 22:56:00,Variation: White 10000mAh,,Powerbank ni senang guna kalau ada. Thank you! Sory ad video n gmbr tiada kena mengena . Just want to collect coins,True,,,,,,,results3.json,review 1168,115,24,3.9166666666666665,4,1,0,0.0,0.02608695652173913,0.4753,0.185,0.0,0.815,0,0.0,0,0.0,False,False,False,False,1,0,0.2,real,real
14597,o*****a,5,2022-08-02 22:45:00,Variation: Carbonara,,"Seller bg freegift samyang seafood even dah nak dekat exp date tp still boleh makan, anak i dah slow slow tarik samyang tu dia ingat jajan. Hahaha",True,Taste, sedap,Quality, baik,,,results7.json,review 2599,146,29,4.137931034482759,2,0,0,0.0,0.0136986301369863,0.5574,0.126,0.0,0.874,3,0.10344827586206896,1,0.034482758620689655,False,False,False,False,3,0,0.0,real,real
6292,b*****c,5,2025-04-02 21:34:00,"Variation: Inner Bag,110x130cm (XL)",,fast delivery and good product quality. Will purchase another one soon.,True,,,,,,,results5.json,review 306,71,13,4.6923076923076925,3,0,0,0.0,0.028169014084507043,0.4404,0.225,0.0,0.775,0,0.0,2,0.15384615384615385,False,True,False,False,1,0,0.0,real,real
7541,dinawee,5,2023-08-07 18:09:00,"Variation: gray,110x130cm (XL)",,"Value of money, Fast delivery received in good condition 👍👍",True,,,,,,,results5.json,review 1555,59,11,4.545454545454546,1,0,0,0.0,0.01694915254237288,0.6486,0.398,0.0,0.602,0,0.0,2,0.18181818181818182,False,True,False,False,0,0,0.0,real,real
